FIPS,Admin2,Province_State,Population,name,value
40001,Adair,Oklahoma,22194,4/10/21,38
40001,Adair,Oklahoma,22194,4/11/21,38
40001,Adair,Oklahoma,22194,4/12/21,38
40001,Adair,Oklahoma,22194,4/13/21,38
40001,Adair,Oklahoma,22194,4/14/21,38
40001,Adair,Oklahoma,22194,4/15/21,38
40001,Adair,Oklahoma,22194,4/16/21,38
40001,Adair,Oklahoma,22194,4/17/21,38
40001,Adair,Oklahoma,22194,4/18/21,38
40001,Adair,Oklahoma,22194,4/19/21,38
40001,Adair,Oklahoma,22194,4/20/21,38
40001,Adair,Oklahoma,22194,4/21/21,39
40001,Adair,Oklahoma,22194,4/22/21,39
40001,Adair,Oklahoma,22194,4/23/21,39
40001,Adair,Oklahoma,22194,4/24/21,39
40001,Adair,Oklahoma,22194,4/25/21,39
40001,Adair,Oklahoma,22194,4/26/21,39
40001,Adair,Oklahoma,22194,4/27/21,39
40001,Adair,Oklahoma,22194,4/28/21,41
40001,Adair,Oklahoma,22194,4/29/21,41
40001,Adair,Oklahoma,22194,4/30/21,41
40001,Adair,Oklahoma,22194,5/1/21,41
40001,Adair,Oklahoma,22194,5/2/21,41
40001,Adair,Oklahoma,22194,5/3/21,41
40001,Adair,Oklahoma,22194,5/4/21,41
40001,Adair,Oklahoma,22194,5/5/21,41
40001,Adair,Oklahoma,22194,5/6/21,41
40001,Adair,Oklahoma,22194,5/7/21,41
40001,Adair,Oklahoma,22194,5/8/21,41
40001,Adair,Oklahoma,22194,5/9/21,41
40001,Adair,Oklahoma,22194,5/10/21,41
40001,Adair,Oklahoma,22194,5/11/21,41
40001,Adair,Oklahoma,22194,5/12/21,41
40001,Adair,Oklahoma,22194,5/13/21,41
40001,Adair,Oklahoma,22194,5/14/21,41
40001,Adair,Oklahoma,22194,5/15/21,41
40001,Adair,Oklahoma,22194,5/16/21,41
40001,Adair,Oklahoma,22194,5/17/21,41
40001,Adair,Oklahoma,22194,5/18/21,41
40001,Adair,Oklahoma,22194,5/19/21,41
40001,Adair,Oklahoma,22194,5/20/21,41
40001,Adair,Oklahoma,22194,5/21/21,41
40001,Adair,Oklahoma,22194,5/22/21,41
40001,Adair,Oklahoma,22194,5/23/21,41
40001,Adair,Oklahoma,22194,5/24/21,41
40001,Adair,Oklahoma,22194,5/25/21,41
40001,Adair,Oklahoma,22194,5/26/21,43
40001,Adair,Oklahoma,22194,5/27/21,43
40001,Adair,Oklahoma,22194,5/28/21,43
40001,Adair,Oklahoma,22194,5/29/21,43
40001,Adair,Oklahoma,22194,5/30/21,43
40001,Adair,Oklahoma,22194,5/31/21,43
40001,Adair,Oklahoma,22194,6/1/21,43
40001,Adair,Oklahoma,22194,6/2/21,43
40001,Adair,Oklahoma,22194,6/3/21,43
40001,Adair,Oklahoma,22194,6/4/21,43
40001,Adair,Oklahoma,22194,6/5/21,43
40001,Adair,Oklahoma,22194,6/6/21,43
40001,Adair,Oklahoma,22194,6/7/21,43
40001,Adair,Oklahoma,22194,6/8/21,43
40001,Adair,Oklahoma,22194,6/9/21,43
40001,Adair,Oklahoma,22194,6/10/21,43
40001,Adair,Oklahoma,22194,6/11/21,43
40001,Adair,Oklahoma,22194,6/12/21,43
40001,Adair,Oklahoma,22194,6/13/21,43
40001,Adair,Oklahoma,22194,6/14/21,43
40001,Adair,Oklahoma,22194,6/15/21,43
40001,Adair,Oklahoma,22194,6/16/21,44
40001,Adair,Oklahoma,22194,6/17/21,44
40001,Adair,Oklahoma,22194,6/18/21,44
40001,Adair,Oklahoma,22194,6/19/21,44
40001,Adair,Oklahoma,22194,6/20/21,44
40001,Adair,Oklahoma,22194,6/21/21,44
40001,Adair,Oklahoma,22194,6/22/21,44
40001,Adair,Oklahoma,22194,6/23/21,44
40001,Adair,Oklahoma,22194,6/24/21,44
40001,Adair,Oklahoma,22194,6/25/21,44
40001,Adair,Oklahoma,22194,6/26/21,44
40001,Adair,Oklahoma,22194,6/27/21,44
40001,Adair,Oklahoma,22194,6/28/21,44
40001,Adair,Oklahoma,22194,6/29/21,44
40001,Adair,Oklahoma,22194,6/30/21,44
40001,Adair,Oklahoma,22194,7/1/21,44
40001,Adair,Oklahoma,22194,7/2/21,44
40001,Adair,Oklahoma,22194,7/3/21,44
40001,Adair,Oklahoma,22194,7/4/21,44
40001,Adair,Oklahoma,22194,7/5/21,44
40001,Adair,Oklahoma,22194,7/6/21,44
40001,Adair,Oklahoma,22194,7/7/21,44
40001,Adair,Oklahoma,22194,7/8/21,44
40001,Adair,Oklahoma,22194,7/9/21,44
40001,Adair,Oklahoma,22194,7/10/21,44
40001,Adair,Oklahoma,22194,7/11/21,44
40001,Adair,Oklahoma,22194,7/12/21,44
40001,Adair,Oklahoma,22194,7/13/21,44
40001,Adair,Oklahoma,22194,7/14/21,45
40001,Adair,Oklahoma,22194,7/15/21,45
40001,Adair,Oklahoma,22194,7/16/21,45
40001,Adair,Oklahoma,22194,7/17/21,45
40001,Adair,Oklahoma,22194,7/18/21,45
40001,Adair,Oklahoma,22194,7/19/21,45
40001,Adair,Oklahoma,22194,7/20/21,45
40001,Adair,Oklahoma,22194,7/21/21,45
40001,Adair,Oklahoma,22194,7/22/21,45
40001,Adair,Oklahoma,22194,7/23/21,45
40001,Adair,Oklahoma,22194,7/24/21,45
40001,Adair,Oklahoma,22194,7/25/21,45
40001,Adair,Oklahoma,22194,7/26/21,45
40001,Adair,Oklahoma,22194,7/27/21,45
40001,Adair,Oklahoma,22194,7/28/21,45
