FIPS,Admin2,Province_State,Population,name,value
40013,Bryan,Oklahoma,47995,3/18/21,57
40013,Bryan,Oklahoma,47995,3/19/21,57
40013,Bryan,Oklahoma,47995,3/20/21,57
40013,Bryan,Oklahoma,47995,3/21/21,57
40013,Bryan,Oklahoma,47995,3/22/21,57
40013,Bryan,Oklahoma,47995,3/23/21,57
40013,Bryan,Oklahoma,47995,3/24/21,58
40013,Bryan,Oklahoma,47995,3/25/21,58
40013,Bryan,Oklahoma,47995,3/26/21,58
40013,Bryan,Oklahoma,47995,3/27/21,58
40013,Bryan,Oklahoma,47995,3/28/21,58
40013,Bryan,Oklahoma,47995,3/29/21,58
40013,Bryan,Oklahoma,47995,3/30/21,58
40013,Bryan,Oklahoma,47995,3/31/21,59
40013,Bryan,Oklahoma,47995,4/1/21,59
40013,Bryan,Oklahoma,47995,4/2/21,59
40013,Bryan,Oklahoma,47995,4/3/21,59
40013,Bryan,Oklahoma,47995,4/4/21,59
40013,Bryan,Oklahoma,47995,4/5/21,59
40013,Bryan,Oklahoma,47995,4/6/21,59
40013,Bryan,Oklahoma,47995,4/7/21,70
40013,Bryan,Oklahoma,47995,4/8/21,70
40013,Bryan,Oklahoma,47995,4/9/21,70
40013,Bryan,Oklahoma,47995,4/10/21,70
40013,Bryan,Oklahoma,47995,4/11/21,70
40013,Bryan,Oklahoma,47995,4/12/21,70
40013,Bryan,Oklahoma,47995,4/13/21,70
40013,Bryan,Oklahoma,47995,4/14/21,70
40013,Bryan,Oklahoma,47995,4/15/21,70
40013,Bryan,Oklahoma,47995,4/16/21,70
40013,Bryan,Oklahoma,47995,4/17/21,70
40013,Bryan,Oklahoma,47995,4/18/21,70
40013,Bryan,Oklahoma,47995,4/19/21,70
40013,Bryan,Oklahoma,47995,4/20/21,70
40013,Bryan,Oklahoma,47995,4/21/21,70
40013,Bryan,Oklahoma,47995,4/22/21,70
40013,Bryan,Oklahoma,47995,4/23/21,70
40013,Bryan,Oklahoma,47995,4/24/21,70
40013,Bryan,Oklahoma,47995,4/25/21,70
40013,Bryan,Oklahoma,47995,4/26/21,70
40013,Bryan,Oklahoma,47995,4/27/21,70
40013,Bryan,Oklahoma,47995,4/28/21,71
40013,Bryan,Oklahoma,47995,4/29/21,71
40013,Bryan,Oklahoma,47995,4/30/21,71
40013,Bryan,Oklahoma,47995,5/1/21,71
40013,Bryan,Oklahoma,47995,5/2/21,71
40013,Bryan,Oklahoma,47995,5/3/21,71
40013,Bryan,Oklahoma,47995,5/4/21,71
40013,Bryan,Oklahoma,47995,5/5/21,71
40013,Bryan,Oklahoma,47995,5/6/21,71
40013,Bryan,Oklahoma,47995,5/7/21,71
40013,Bryan,Oklahoma,47995,5/8/21,71
40013,Bryan,Oklahoma,47995,5/9/21,71
40013,Bryan,Oklahoma,47995,5/10/21,71
40013,Bryan,Oklahoma,47995,5/11/21,71
40013,Bryan,Oklahoma,47995,5/12/21,72
40013,Bryan,Oklahoma,47995,5/13/21,72
40013,Bryan,Oklahoma,47995,5/14/21,72
40013,Bryan,Oklahoma,47995,5/15/21,72
40013,Bryan,Oklahoma,47995,5/16/21,72
40013,Bryan,Oklahoma,47995,5/17/21,72
40013,Bryan,Oklahoma,47995,5/18/21,72
40013,Bryan,Oklahoma,47995,5/19/21,72
40013,Bryan,Oklahoma,47995,5/20/21,72
40013,Bryan,Oklahoma,47995,5/21/21,72
40013,Bryan,Oklahoma,47995,5/22/21,72
40013,Bryan,Oklahoma,47995,5/23/21,72
40013,Bryan,Oklahoma,47995,5/24/21,72
40013,Bryan,Oklahoma,47995,5/25/21,72
40013,Bryan,Oklahoma,47995,5/26/21,78
